07092016|000001|-1128|824|16196
07092016|000003|-1168|736|16232
07092016|000005|-1068|924|16372
07092016|000007|-1112|792|16128
07092016|000009|-1180|800|16380
07092016|000011|-1260|832|16144
07092016|000013|-1096|804|16352
07092016|000015|-1244|776|16200
07092016|000017|-1108|800|16180
07092016|000019|-1172|704|16320
07092016|000021|-1144|812|16252
07092016|000023|-1120|772|16312
07092016|000025|-1152|792|16356
07092016|000027|-1148|704|16200
07092016|000029|-1168|796|16152
07092016|000031|-1196|740|16112
07092016|000033|-1080|760|16364
07092016|000035|-1160|800|16348
07092016|000037|-1208|720|16232
07092016|000039|-1228|688|16328
07092016|000041|-1108|832|16336
07092016|000044|-1196|824|16412
07092016|000046|-1208|716|16308
07092016|000048|-1088|772|16292
07092016|000050|-1124|788|16252
07092016|000052|-1092|788|16256
07092016|000054|-1152|808|16324
07092016|000056|-1256|812|16360
07092016|000058|-1144|788|16252
07092016|000100|-1160|872|16336
07092016|000102|-1120|796|16164
07092016|000104|-1184|684|16392
07092016|000106|-1132|824|16336
07092016|000108|-1060|760|16372
07092016|000110|-1112|780|16428
07092016|000112|-1184|784|16292
07092016|000114|-1188|812|16228
07092016|000116|-1184|816|16304
07092016|000118|-1160|768|16172
07092016|000120|-1092|804|16352
07092016|000122|-1248|752|16372
07092016|000124|-1224|788|16380
07092016|000126|-1140|756|16416
07092016|000128|-1148|752|16256
07092016|000130|-1184|760|16292
07092016|000132|-1200|828|16256
07092016|000134|-1156|816|16248
07092016|000136|-1132|732|16256
07092016|000138|-1172|748|16240
07092016|000140|-1184|800|16216
07092016|000142|-1168|780|16100
07092016|000144|-1248|752|16420
07092016|000146|-1124|912|16128
07092016|000148|-1196|844|16324
07092016|000150|-1192|840|16296
07092016|000152|-1108|796|16328
07092016|000154|-1160|824|16396
07092016|000156|-1164|764|16404
07092016|000158|-1152|744|16256
07092016|000200|-1224|672|16444
07092016|000202|-1088|700|16280
07092016|000204|-1108|856|16232
07092016|000206|-1164|784|16372
07092016|000208|-1108|776|16184
07092016|000210|-1212|676|16392
07092016|000213|-1136|736|16248
07092016|000215|-1216|748|16344
07092016|000217|-1144|740|16176
07092016|000219|-1124|764|16392
07092016|000221|-1048|844|16240
07092016|000223|-1200|756|16196
07092016|000225|-1124|844|16296
07092016|000227|-1248|832|16288
07092016|000229|-1116|804|16332
07092016|000231|-1160|768|16304
07092016|000233|-1120|756|16168
07092016|000235|-1128|724|16268
07092016|000237|-1164|824|16196
07092016|000239|-1116|852|16336
07092016|000241|-1140|768|16348
07092016|000243|-1168|716|16340
07092016|000245|-1176|848|16256
07092016|000247|-1120|792|16316
07092016|000249|-1204|756|16260
07092016|000251|-1124|800|16404
07092016|000253|-1168|784|16184
07092016|000255|-1108|676|16428
07092016|000257|-1216|828|16336
07092016|000259|-1160|772|16288
07092016|000301|-1180|720|16404
07092016|000303|-1192|752|16304
07092016|000305|-1136|688|16264
07092016|000307|-1076|780|16288
07092016|000309|-1288|828|16452
07092016|000311|-1108|716|16288
07092016|000313|-1108|900|16332
07092016|000315|-1156|900|16424
07092016|000317|-1204|708|16336
07092016|000319|-1168|724|16284
07092016|000321|-1084|836|16360
07092016|000323|-1232|768|16388
07092016|000325|-1120|852|16192
07092016|000327|-1124|808|16276
07092016|000329|-1096|880|16252
07092016|000331|-1148|792|16164
07092016|000333|-1240|756|16352
07092016|000335|-1224|856|16312
07092016|000337|-1208|820|16320
07092016|000340|-1320|740|16232
07092016|000342|-1204|804|16324
07092016|000344|-1148|824|16164
07092016|000346|-1252|704|16248
07092016|000348|-1156|760|16276
07092016|000350|-1168|740|16416
07092016|000352|-1156|812|16156
07092016|000354|-1156|812|16268
07092016|000356|-1180|752|16312
07092016|000358|-1104|816|16140
07092016|000400|-1136|780|16336
07092016|000402|-1292|776|16476
07092016|000404|-1168|820|16288
07092016|000406|-1132|828|16168
07092016|000408|-1176|688|16304
07092016|000410|-1128|748|16324
07092016|000412|-1176|852|16320
07092016|000414|-1164|748|16220
07092016|000416|-1060|796|16200
07092016|000418|-1156|784|16280
07092016|000420|-1156|784|16360
07092016|000422|-1236|820|16296
07092016|000424|-1028|940|16196
07092016|000426|-1148|912|16148
07092016|000428|-1164|760|16388
07092016|000430|-1168|840|16256
07092016|000432|-1064|768|16256
07092016|000434|-1164|804|16340
07092016|000436|-1268|836|16264
07092016|000438|-1272|764|16364
07092016|000440|-1172|736|16300
07092016|000442|-1116|744|16268
07092016|000444|-1128|740|16184
07092016|000446|-1120|796|16332
07092016|000448|-1160|752|16204
07092016|000450|-1192|712|16312
07092016|000452|-1144|816|16252
07092016|000454|-1124|800|16452
07092016|000456|-1184|836|16184
07092016|000458|-1156|864|16304
07092016|000500|-1252|844|16460
07092016|000502|-1108|788|16248
07092016|000504|-1284|740|16192
07092016|000506|-1116|756|16396
07092016|000508|-1108|796|16308
07092016|000511|-1136|752|16188
07092016|000513|-1184|740|16192
07092016|000515|-1264|792|16216
07092016|000517|-1256|780|16256
07092016|000519|-1188|724|16288
07092016|000521|-1148|860|16228
07092016|000523|-1256|720|16200
07092016|000525|-1148|824|16352
07092016|000527|-1144|752|16252
07092016|000529|-1192|784|16176
07092016|000531|-1060|796|16288
07092016|000533|-1220|804|16440
07092016|000535|-1172|880|16312
07092016|000537|-1196|780|16172
07092016|000539|-1200|784|16212
07092016|000541|-1208|776|16196
07092016|000543|-1108|772|16364
07092016|000545|-1220|832|16180
07092016|000547|-1124|716|16252
07092016|000549|-1260|720|16316
07092016|000551|-1104|800|16200
07092016|000553|-1140|836|16228
07092016|000555|-1060|840|16188
07092016|000557|-1204|728|16324
07092016|000559|-1180|732|16284
07092016|000601|-1104|772|16156
07092016|000603|-1100|844|16308
07092016|000605|-1208|788|16220
07092016|000607|-1148|848|16304
07092016|000609|-1020|744|16216
07092016|000611|-1172|760|16212
07092016|000613|-1200|792|16292
07092016|000615|-1072|732|16204
07092016|000617|-1092|748|16320
07092016|000619|-1100|752|16260
07092016|000621|-1172|724|16200
07092016|000623|-1224|808|16248
07092016|000625|-1156|804|16400
07092016|000627|-1264|868|16368
07092016|000629|-1160|804|16284
07092016|000631|-1112|780|16328
07092016|000633|-1168|836|16292
07092016|000635|-1148|752|16268
07092016|000637|-1144|752|16276
07092016|000639|-1144|820|16276
07092016|000642|-1284|812|16272
07092016|000644|-1064|800|16440
07092016|000646|-1040|760|16076
07092016|000648|-1084|764|16292
07092016|000650|-1176|784|16364
07092016|000652|-1216|780|16328
07092016|000654|-1132|776|16300
07092016|000656|-1124|712|16376
07092016|000658|-1124|816|16344
07092016|000700|-1136|840|16248
07092016|000702|-1152|744|16136
07092016|000704|-1152|760|16428
07092016|000706|-1144|740|16244
07092016|000708|-1152|796|16180
07092016|000710|-1132|800|16100
07092016|000712|-1076|776|16352
07092016|000714|-1188|820|16256
07092016|000716|-1060|776|16160
07092016|000718|-1152|788|16404
07092016|000720|-1100|864|16392
07092016|000722|-1192|772|16344
07092016|000724|-1200|804|16132
07092016|000726|-1188|932|16244
07092016|000728|-1184|788|16284
07092016|000730|-1136|788|16260
07092016|000732|-1132|796|16372
07092016|000734|-1164|756|16188
07092016|000736|-1112|748|16264
07092016|000738|-1144|768|16272
07092016|000740|-1088|760|16196
07092016|000742|-1256|748|16116
07092016|000744|-1156|828|16324
07092016|000746|-1112|768|16248
